,Burn_Value,EVT_Value,freq,EVT_Name,EVT_PHYS,EVT_Fuel_N,acres
1817,37,9118,5,Laurentian-Acadian Freshwater Marsh,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.001235483
1818,37,9120,3,Laurentian-Acadian Wet Meadow,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.00074129
1819,37,9312,1193,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.294786261
1820,37,9317,1,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,Sh Northern & Central Ruderal Meadow & Shrubland,0.000247097
1821,37,9817,58,Northern & Central Ruderal Meadow,Exotic Herbaceous,Sh Northern & Central Ruderal Meadow & Shrubland,0.014331604
1822,38,7191,34,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.008401285
1823,38,7192,8,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.001976773
1824,38,7193,46,Recently Logged-Tree Cover,Conifer,Tr Recently Logged-Tree Cover,0.011366444
1825,38,7195,3,Recently Burned-Herb and Grass Cover,Grassland,He Recently Burned-Herb and Grass Cover,0.00074129
1826,38,7200,19,Recently Disturbed Other-Tree Cover,Conifer,Tr Recently Disturbed-Tree Cover,0.004694836
1827,38,7238,20,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.004941932
1828,38,7239,28,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.006918705
1829,38,7240,20,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.004941932
1830,38,7241,193,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.047689647
1831,38,7292,1,Open Water,Open Water,Ba Open Water,0.000247097
1832,38,7296,4,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.000988386
1833,38,7301,323,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Tr Boreal Aspen-Birch Forest,0.079812207
1834,38,7302,2067,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Tr Laurentian-Acadian Northern Hardwoods Forest,0.510748703
1835,38,7362,67,Laurentian-Acadian Northern Pine Forest,Conifer,Tr Laurentian-Acadian Northern Pine Forest,0.016555473
1836,38,7366,800,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Tr Laurentian-Acadian Pine-Hemlock Forest,0.197677292
1837,38,7407,3,Laurentian Pine Barrens,Conifer,Tr Laurentian Pine Barrens,0.00074129
1838,38,7481,8340,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,2.060785767
1839,38,7905,33,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.008154188
1840,38,7906,133,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.03286385
1841,38,7907,51,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.012601927
1842,38,7908,2,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.000494193
1843,38,7909,5,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.001235483
1844,38,7930,6,Eastern Cool Temperate Developed Ruderal Deciduous Forest,Developed,Dtd Developed Ruderal Deciduous Forest,0.00148258
1845,38,7931,1,Eastern Cool Temperate Developed Ruderal Evergreen Forest,Developed,Dtc Developed Ruderal Evergreen Forest,0.000247097
1846,38,7934,7,Eastern Cool Temperate Developed Ruderal Grassland,Developed,Dgr Developed Ruderal Grassland,0.001729676
1847,38,7952,1,Eastern Cool Temperate Developed Ruderal Mixed Forested Wetland,Developed,Dtm Developed Ruderal Deciduous-Evergreen Forested Wetland,0.000247097
1848,38,7976,1,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural,Dab Fallow/Idle Cropland,0.000247097
1849,38,7977,2,Eastern Cool Temperate Pasture and Hayland,Agricultural,Dab Pasture and Hayland,0.000494193
1850,38,9056,893,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.220657277
1851,38,9089,860,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Tr Boreal White Spruce-Fir Forest,0.212503089
1852,38,9112,479,Laurentian Jack Pine-Red Pine Forest,Conifer,Tr Laurentian Jack Pine-Red Pine Forest,0.118359278
1853,38,9117,5,Laurentian-Acadian Floodplain Forest,Riparian,Tr Laurentian-Acadian Floodplain Systems,0.001235483
1854,38,9118,3,Laurentian-Acadian Freshwater Marsh,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.00074129
1855,38,9120,4,Laurentian-Acadian Wet Meadow,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000988386
1856,38,9312,1344,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.33209785
1857,38,9317,1,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,Sh Northern & Central Ruderal Meadow & Shrubland,0.000247097
1858,38,9817,16,Northern & Central Ruderal Meadow,Exotic Herbaceous,Sh Northern & Central Ruderal Meadow & Shrubland,0.003953546
1859,39,7191,69,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.017049666
1860,39,7192,9,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.00222387
1861,39,7193,31,Recently Logged-Tree Cover,Conifer,Tr Recently Logged-Tree Cover,0.007659995
1862,39,7195,2,Recently Burned-Herb and Grass Cover,Grassland,He Recently Burned-Herb and Grass Cover,0.000494193
1863,39,7238,21,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.005189029
1864,39,7239,21,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.005189029
1865,39,7240,12,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.002965159
1866,39,7241,210,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.051890289
1867,39,7242,1,Laurentian Oak Barrens,Hardwood,Tr Laurentian Oak Barrens,0.000247097
1868,39,7296,3,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.00074129
1869,39,7297,1,Developed-Medium Intensity,Developed-Medium Intensity,Bau Developed-Medium Intensity,0.000247097
1870,39,7301,232,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Tr Boreal Aspen-Birch Forest,0.057326415
1871,39,7302,1381,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Tr Laurentian-Acadian Northern Hardwoods Forest,0.341240425
1872,39,7362,65,Laurentian-Acadian Northern Pine Forest,Conifer,Tr Laurentian-Acadian Northern Pine Forest,0.01606128
1873,39,7366,957,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Tr Laurentian-Acadian Pine-Hemlock Forest,0.23647146
1874,39,7407,2,Laurentian Pine Barrens,Conifer,Tr Laurentian Pine Barrens,0.000494193
1875,39,7481,8386,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,2.072152212
1876,39,7905,10,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.002470966
1877,39,7906,178,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.043983197
1878,39,7907,51,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.012601927
1879,39,7908,2,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.000494193
1880,39,7909,6,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.00148258
1881,39,7930,5,Eastern Cool Temperate Developed Ruderal Deciduous Forest,Developed,Dtd Developed Ruderal Deciduous Forest,0.001235483
1882,39,7934,1,Eastern Cool Temperate Developed Ruderal Grassland,Developed,Dgr Developed Ruderal Grassland,0.000247097
1883,39,9056,981,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.242401779
1884,39,9089,896,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Tr Boreal White Spruce-Fir Forest,0.221398567
1885,39,9112,564,Laurentian Jack Pine-Red Pine Forest,Conifer,Tr Laurentian Jack Pine-Red Pine Forest,0.139362491
1886,39,9117,5,Laurentian-Acadian Floodplain Forest,Riparian,Tr Laurentian-Acadian Floodplain Systems,0.001235483
1887,39,9118,1,Laurentian-Acadian Freshwater Marsh,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000247097
1888,39,9120,3,Laurentian-Acadian Wet Meadow,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.00074129
1889,39,9312,1555,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.384235236
1890,39,9317,1,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,Sh Northern & Central Ruderal Meadow & Shrubland,0.000247097
1891,39,9620,3,Laurentian-Acadian Shrub Swamp,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.00074129
1892,39,9817,12,Northern & Central Ruderal Meadow,Exotic Herbaceous,Sh Northern & Central Ruderal Meadow & Shrubland,0.002965159
1893,40,7191,52,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.012849024
1894,40,7192,19,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.004694836
1895,40,7193,16,Recently Logged-Tree Cover,Conifer,Tr Recently Logged-Tree Cover,0.003953546
1896,40,7195,2,Recently Burned-Herb and Grass Cover,Grassland,He Recently Burned-Herb and Grass Cover,0.000494193
1897,40,7200,3,Recently Disturbed Other-Tree Cover,Conifer,Tr Recently Disturbed-Tree Cover,0.00074129
1898,40,7238,9,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.00222387
1899,40,7239,9,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.00222387
1900,40,7240,12,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.002965159
1901,40,7241,191,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.047195453
1902,40,7296,3,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.00074129
1903,40,7301,234,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Tr Boreal Aspen-Birch Forest,0.057820608
1904,40,7302,1276,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Tr Laurentian-Acadian Northern Hardwoods Forest,0.31529528
1905,40,7362,55,Laurentian-Acadian Northern Pine Forest,Conifer,Tr Laurentian-Acadian Northern Pine Forest,0.013590314
1906,40,7366,1112,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Tr Laurentian-Acadian Pine-Hemlock Forest,0.274771436
1907,40,7481,8147,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,2.013096121
1908,40,7905,7,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.001729676
1909,40,7906,169,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.041759328
1910,40,7907,58,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.014331604
1911,40,7908,2,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.000494193
1912,40,7909,3,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.00074129
1913,40,9055,1,Boreal-Laurentian Bog,Riparian,Tr Boreal Acidic Peatland Systems,0.000247097
1914,40,9056,942,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.232765011
1915,40,9089,975,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Tr Boreal White Spruce-Fir Forest,0.240919199
1916,40,9112,504,Laurentian Jack Pine-Red Pine Forest,Conifer,Tr Laurentian Jack Pine-Red Pine Forest,0.124536694
1917,40,9117,7,Laurentian-Acadian Floodplain Forest,Riparian,Tr Laurentian-Acadian Floodplain Systems,0.001729676
1918,40,9118,3,Laurentian-Acadian Freshwater Marsh,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.00074129
1919,40,9120,4,Laurentian-Acadian Wet Meadow,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000988386
1920,40,9312,1439,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.355572029
1921,40,9317,2,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,Sh Northern & Central Ruderal Meadow & Shrubland,0.000494193
1922,40,9817,12,Northern & Central Ruderal Meadow,Exotic Herbaceous,Sh Northern & Central Ruderal Meadow & Shrubland,0.002965159
1923,41,7191,55,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.013590314
1924,41,7192,23,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.005683222
1925,41,7193,15,Recently Logged-Tree Cover,Conifer,Tr Recently Logged-Tree Cover,0.003706449
1926,41,7195,2,Recently Burned-Herb and Grass Cover,Grassland,He Recently Burned-Herb and Grass Cover,0.000494193
1927,41,7238,10,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.002470966
1928,41,7239,11,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.002718063
1929,41,7240,11,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.002718063
1930,41,7241,186,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.04595997
1931,41,7296,11,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.002718063
1932,41,7301,242,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Tr Boreal Aspen-Birch Forest,0.059797381
1933,41,7302,1116,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Tr Laurentian-Acadian Northern Hardwoods Forest,0.275759822
1934,41,7362,63,Laurentian-Acadian Northern Pine Forest,Conifer,Tr Laurentian-Acadian Northern Pine Forest,0.015567087
1935,41,7366,1041,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Tr Laurentian-Acadian Pine-Hemlock Forest,0.257227576
1936,41,7481,7440,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.838398814
1937,41,7905,13,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.003212256
1938,41,7906,171,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.042253521
1939,41,7907,39,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.009636768
1940,41,7908,3,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.00074129
1941,41,7909,3,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.00074129
1942,41,7974,1,Eastern Cool Temperate Row Crop,Agricultural,Da Row Crop,0.000247097
1943,41,7975,2,Eastern Cool Temperate Close Grown Crop,Agricultural,Da Close Grown Crop,0.000494193
1944,41,9055,2,Boreal-Laurentian Bog,Riparian,Tr Boreal Acidic Peatland Systems,0.000494193
1945,41,9056,914,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.225846306
1946,41,9057,1,Boreal-Laurentian-Acadian Acidic Basin Fen,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000247097
1947,41,9089,1005,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Tr Boreal White Spruce-Fir Forest,0.248332098
1948,41,9112,442,Laurentian Jack Pine-Red Pine Forest,Conifer,Tr Laurentian Jack Pine-Red Pine Forest,0.109216704
1949,41,9117,6,Laurentian-Acadian Floodplain Forest,Riparian,Tr Laurentian-Acadian Floodplain Systems,0.00148258
1950,41,9118,5,Laurentian-Acadian Freshwater Marsh,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.001235483
1951,41,9120,3,Laurentian-Acadian Wet Meadow,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.00074129
1952,41,9312,1318,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.325673338
1953,41,9317,1,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,Sh Northern & Central Ruderal Meadow & Shrubland,0.000247097
1954,41,9620,3,Laurentian-Acadian Shrub Swamp,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.00074129
1955,41,9817,5,Northern & Central Ruderal Meadow,Exotic Herbaceous,Sh Northern & Central Ruderal Meadow & Shrubland,0.001235483
1956,42,7191,30,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.007412898
1957,42,7192,9,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.00222387
1958,42,7193,16,Recently Logged-Tree Cover,Conifer,Tr Recently Logged-Tree Cover,0.003953546
1959,42,7195,1,Recently Burned-Herb and Grass Cover,Grassland,He Recently Burned-Herb and Grass Cover,0.000247097
1960,42,7199,1,Recently Disturbed Other-Shrub Cover,Shrubland,Sh Recently Disturbed-Shrub Cover,0.000247097
1961,42,7200,2,Recently Disturbed Other-Tree Cover,Conifer,Tr Recently Disturbed-Tree Cover,0.000494193
1962,42,7238,4,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.000988386
1963,42,7239,13,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.003212256
1964,42,7240,3,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.00074129
1965,42,7241,196,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.048430936
1966,42,7296,2,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.000494193
1967,42,7301,215,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Tr Boreal Aspen-Birch Forest,0.053125772
1968,42,7302,983,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Tr Laurentian-Acadian Northern Hardwoods Forest,0.242895972
1969,42,7362,55,Laurentian-Acadian Northern Pine Forest,Conifer,Tr Laurentian-Acadian Northern Pine Forest,0.013590314
1970,42,7366,1018,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Tr Laurentian-Acadian Pine-Hemlock Forest,0.251544354
1971,42,7481,5252,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.297751421
1972,42,7905,6,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.00148258
1973,42,7906,113,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.027921917
1974,42,7907,63,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.015567087
1975,42,7908,8,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.001976773
1976,42,7909,4,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.000988386
1977,42,7931,1,Eastern Cool Temperate Developed Ruderal Evergreen Forest,Developed,Dtc Developed Ruderal Evergreen Forest,0.000247097
1978,42,7975,1,Eastern Cool Temperate Close Grown Crop,Agricultural,Da Close Grown Crop,0.000247097
1979,42,7976,2,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural,Dab Fallow/Idle Cropland,0.000494193
1980,42,9056,833,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.20583148
